article_id,date,time_published_input,category,source,url,title,date_published(재수집),date_modified(재수집),effective_exposure_time(=max),rescrape_status
news_20260417_종목_0045,2026-04-17,16:38,종목,mk,https://www.mk.co.kr/news/economy/12020135,'호르무즈 폭탄' 韓 직격 … 두바이유 의존이 毒으로,2026-04-17T16:38:29+09:00,2026-04-17T19:37:51+09:00,2026-04-17 19:37,ok
news_20260417_섹터_0038,2026-04-17,17:36,섹터,mk,https://www.mk.co.kr/news/business/12020214,[포토] 미국 사로잡은 삼성 AI 가전,2026-04-17T17:36:24+09:00,2026-04-17T17:42:58+09:00,2026-04-17 17:42,ok
news_20260417_종목_0046,2026-04-17,17:36,종목,mk,https://www.mk.co.kr/news/business/12020215,"""다음달 총파업땐 30조 손실"" 삼성전자 노조 도넘은 위협",2026-04-17T17:36:24+09:00,2026-04-17T17:43:03+09:00,2026-04-17 17:43,ok
news_20260417_종목_0047,2026-04-17,17:36,종목,mk,https://www.mk.co.kr/news/it/12020231,"파운드리 진출 인텔, 삼성전자 임원 영입",2026-04-17T17:36:46+09:00,2026-04-17T19:11:22+09:00,2026-04-17 19:11,ok
news_20260417_경제_0011,2026-04-17,17:49,경제,mk,https://www.mk.co.kr/news/economy/12020276,"공정위, '투스트라이크 아웃' 도입",2026-04-17T17:49:38+09:00,,2026-04-17 17:49,ok
news_20260417_경제_0012,2026-04-17,17:49,경제,mk,https://www.mk.co.kr/news/economy/12020274,AI인재가 곧 국력 … 고숙련이민 '골든타임',2026-04-17T17:49:37+09:00,2026-04-17T19:21:41+09:00,2026-04-17 19:21,ok
news_20260417_종목_0048,2026-04-17,17:50,종목,mk,https://www.mk.co.kr/news/economy/12020289,"정부 ""경기 하방 위험 커졌다""… 한은 ""원화, 금융충격에 더 취약""",2026-04-17T17:50:52+09:00,,2026-04-17 17:50,ok
news_20260417_경제_0015,2026-04-17,18:43,경제,mk,https://www.mk.co.kr/news/economy/12020335,AI 미토스 ‘접근권’이 특권이 되지 않기를 [논설실 Pick],2026-04-17T18:43:38+09:00,2026-04-22T19:19:25+09:00,2026-04-22 19:19,ok
news_20260420_종목_0041,2026-04-20,01:00,종목,mk,https://www.mk.co.kr/news/politics/12021310,"李대통령, 인도 국빈방문 … 양국 500억달러 교역시대 연다",2026-04-20T01:00:00+09:00,,2026-04-20 01:00,ok
news_20260420_섹터_0016,2026-04-20,07:13,섹터,mk,https://www.mk.co.kr/news/stock/12021334,카카오 불기둥에도 그룹주ETF 시큰둥…겉과 속 다른 상품 ‘난립’,2026-04-20T07:13:49+09:00,2026-04-20T10:12:02+09:00,2026-04-20 10:12,ok
news_20260420_섹터_0017,2026-04-20,09:10,섹터,mk,https://www.mk.co.kr/news/business/12021393,“순이익 30% 성과급 달라”…삼전 노조보다 한술 더뜨는 현대차 노조,2026-04-20T09:10:49+09:00,,2026-04-20 09:10,ok
news_20260420_경제_0003,2026-04-20,10:12,경제,mk,https://www.mk.co.kr/news/economy/12021506,‘퇴임’ 이창용 한은 총재 “통화·재정 영향력 점차 약화…구조개혁 없이는 한계”,2026-04-20T10:12:17+09:00,2026-04-20T10:25:37+09:00,2026-04-20 10:25,ok
news_20260420_섹터_0025,2026-04-20,11:03,섹터,mk,https://www.mk.co.kr/news/stock/12021576,삼전닉스 온기 퍼지는 반도체 장비주로 가자…GST 주목 [주식 초고수는 지금],2026-04-20T11:03:18+09:00,,2026-04-20 11:03,ok
news_20260420_경제_0004,2026-04-20,11:05,경제,mk,https://www.mk.co.kr/news/economy/12021581,"[단독] 현대차, 美에 ‘중복 관세’ 제외 요청...“미국서 57만명 먹여살려”",2026-04-20T11:05:24+09:00,2026-04-20T11:16:44+09:00,2026-04-20 11:16,ok
news_20260420_경제_0006,2026-04-20,12:00,경제,mk,https://www.mk.co.kr/news/economy/12021567,4년간 최대 200억…딥테크 R&D프로젝트 경쟁률 41대1,2026-04-20T12:00:00+09:00,,2026-04-20 12:00,ok
news_20260420_경제_0007,2026-04-20,12:47,경제,mk,https://www.mk.co.kr/news/economy/12021651,"WGBI 편입 효과 ‘쑥’… 日 큰손들, 韓 국채 21~27조 쓸어담는다",2026-04-20T12:47:14+09:00,,2026-04-20 12:47,ok
news_20260420_섹터_0026,2026-04-20,13:33,섹터,mk,https://www.mk.co.kr/news/stock/12021674,"반도체 ·이차전지·보안주 ‘삼총사’발 코스피 랠리…DB하이텍, 역사적 신고가 달성 [매경 자이앤트]",2026-04-20T13:33:10+09:00,,2026-04-20 13:33,ok
news_20260420_섹터_0028,2026-04-20,13:48,섹터,mk,https://www.mk.co.kr/news/business/12021687,"SK·LG·롯데, 亞최대 플라스틱전 총출동",2026-04-20T13:48:23+09:00,,2026-04-20 13:48,ok
news_20260420_섹터_0029,2026-04-20,13:54,섹터,mk,https://www.mk.co.kr/news/economy/12021697,한은 떠나는 이창용…“사우나 하다가도 금리 왜 안낮추냐며 혼났다”,2026-04-20T13:54:18+09:00,2026-04-20T14:13:26+09:00,2026-04-20 14:13,ok
news_20260420_섹터_0030,2026-04-20,15:01,섹터,mk,https://www.mk.co.kr/news/business/12021802,"[단독] 벤츠 회장, LG·효성·삼성 경영진 한꺼번에 만나…전장 협력 확대",2026-04-20T15:01:33+09:00,2026-04-20T15:20:35+09:00,2026-04-20 15:20,ok
news_20260420_섹터_0033,2026-04-20,16:50,섹터,mk,https://www.mk.co.kr/news/economy/12021934,"“오늘 사전 계약”…로보락, 로봇청소기 ‘S10 MaxV Slim’ 출시",2026-04-20T16:50:18+09:00,,2026-04-20 16:50,ok
news_20260420_섹터_0034,2026-04-20,16:55,섹터,mk,https://www.mk.co.kr/news/columnists/12021939,"[특파원칼럼] 사람을 키울 것인가, 데려다 쓸 것인가",2026-04-20T16:55:33+09:00,2026-04-20T17:31:02+09:00,2026-04-20 17:31,ok
news_20260420_섹터_0038,2026-04-20,17:41,섹터,mk,https://www.mk.co.kr/news/economy/12022015,"임종룡 ""중동發 충격 커…생산적금융 골든타임""",2026-04-20T17:41:05+09:00,,2026-04-20 17:41,ok
news_20260420_종목_0045,2026-04-20,17:46,종목,mk,https://www.mk.co.kr/news/stock/12022042,올해 53% 오른 밸류업 지수 … 코스피200보다 수익 더 냈다,2026-04-20T17:46:35+09:00,2026-04-20T19:17:54+09:00,2026-04-20 19:17,ok
news_20260420_종목_0046,2026-04-20,17:46,종목,mk,https://www.mk.co.kr/news/stock/12022043,7천피 넘어 8천피까지 … 외국계IB들 눈높이 쑥,2026-04-20T17:46:35+09:00,2026-04-20T19:18:03+09:00,2026-04-20 19:18,ok
news_20260420_종목_0047,2026-04-20,17:54,종목,mk,https://www.mk.co.kr/news/business/12022062,"""이젠 저전력 싸움""…HBM 뒤이어 '소캠2' 양산 경쟁",2026-04-20T17:54:21+09:00,2026-04-20T19:43:14+09:00,2026-04-20 19:43,ok
news_20260420_종목_0048,2026-04-20,17:54,종목,mk,https://www.mk.co.kr/news/business/12022065,삼성 히트펌프 보일러 출시 … 온실가스 줄이고 난방비 절감,2026-04-20T17:54:22+09:00,,2026-04-20 17:54,ok
news_20260420_경제_0012,2026-04-20,17:57,경제,mk,https://www.mk.co.kr/news/economy/12022070,호르무즈 뚫고 유조선 한국행,2026-04-20T17:57:29+09:00,,2026-04-20 17:57,ok
news_20260420_종목_0054,2026-04-20,23:11,종목,mk,https://www.mk.co.kr/news/politics/12022303,"이재용 ""현지기업 되겠단 자세로 印 진출 … 첨단제품 혁신 함께할 것""",2026-04-20T23:11:09+09:00,,2026-04-20 23:11,ok
news_20260421_경제_0001,2026-04-21,06:26,경제,mk,https://www.mk.co.kr/news/economy/12022389,“10곳 중 한 곳만 9월 전 미국 금리인하”…IB들 중동발 유가 충격 ‘긴장’,2026-04-21T06:26:25+09:00,,2026-04-21 06:26,ok
news_20260421_경제_0002,2026-04-21,09:20,경제,mk,https://www.mk.co.kr/news/economy/12022475,중동발 물가충격 현실로…9월까지 미국 금리인하 없다는 IB들,2026-04-21T09:20:15+09:00,2026-04-21T10:08:01+09:00,2026-04-21 10:08,ok
news_20260421_섹터_0029,2026-04-21,09:22,섹터,mk,https://www.mk.co.kr/news/stock/12022476,[속보] 코스피 장중 6350 돌파 ‘사상 최고치’...외인·기관 쌍끌이 매수,2026-04-21T09:22:23+09:00,2026-04-21T09:27:00+09:00,2026-04-21 09:27,ok
news_20260421_섹터_0031,2026-04-21,09:35,섹터,mk,https://www.mk.co.kr/news/economy/12022489,"‘전인미답’ 코스피, 6380선 뚫었다…‘8천피’ 전망 솔솔",2026-04-21T09:35:06+09:00,2026-04-21T17:04:48+09:00,2026-04-21 17:04,ok
news_20260421_섹터_0032,2026-04-21,09:37,섹터,mk,https://www.mk.co.kr/news/stock/12022497,"특징주, 리튬포어스-리튬 테마 상승세에 7.22% ↑",2026-04-21T09:37:44+09:00,,2026-04-21 09:37,ok
news_20260421_경제_0003,2026-04-21,11:16,경제,mk,https://www.mk.co.kr/news/economy/12022686,신현송 총재 취임일성…“금융안정위해 비은행·비전통 위험대응 강화”,2026-04-21T11:16:53+09:00,2026-04-21T11:26:40+09:00,2026-04-21 11:26,ok
news_20260421_섹터_0035,2026-04-21,11:22,섹터,mk,https://www.mk.co.kr/news/economy/12022698,"반도체 로만 182억달러...4월 수출, 벌써 500억달러 넘어 ‘역대 최대’",2026-04-21T11:22:24+09:00,2026-04-21T13:06:51+09:00,2026-04-21 13:06,ok
news_20260421_경제_0004,2026-04-21,12:00,경제,mk,https://www.mk.co.kr/news/economy/12022739,"뉴욕찾은 홍문표 aT사장 “K푸드 3년내 한계, 맞춤형수출로 돌파”",2026-04-21T12:00:49+09:00,,2026-04-21 12:00,ok
news_20260421_경제_0005,2026-04-21,12:57,경제,mk,https://www.mk.co.kr/news/economy/12022741,첨단 GPU 264장 중기·창업기업에 지원한다,2026-04-21T12:57:43+09:00,,2026-04-21 12:57,ok
news_20260421_섹터_0038,2026-04-21,14:16,섹터,mk,https://www.mk.co.kr/news/economy/12022819,“코스피보다 더 올랐다고?”…질주하는 밸류업 지수,2026-04-21T14:16:23+09:00,2026-04-21T14:16:23+09:00,2026-04-21 14:16,ok
news_20260421_경제_0007,2026-04-21,14:25,경제,mk,https://www.mk.co.kr/news/economy/12022834,테슬라 모델Y 독주… 전기차 100만대 시대 ‘일등공신’?,2026-04-21T14:25:33+09:00,,2026-04-21 14:25,ok
news_20260421_종목_0043,2026-04-21,17:25,종목,mk,https://www.mk.co.kr/news/journalist/12023099,[기자24시] 조급할수록 비싼 대가 치른다,2026-04-21T17:25:47+09:00,2026-04-21T22:12:51+09:00,2026-04-21 22:12,ok
news_20260421_종목_0047,2026-04-21,17:44,종목,mk,https://www.mk.co.kr/news/business/12023167,AI 디자인 감성으로…최고급 빌트인으로…밀라노 홀렸다,2026-04-21T17:44:11+09:00,2026-04-21T18:40:15+09:00,2026-04-21 18:40,ok
news_20260421_종목_0048,2026-04-21,17:44,종목,mk,https://www.mk.co.kr/news/society/12023172,"""삼성은 국민기업…노조 파업 신중해야""",2026-04-21T17:44:32+09:00,2026-04-21T20:01:51+09:00,2026-04-21 20:01,ok
news_20260421_경제_0012,2026-04-21,17:49,경제,mk,https://www.mk.co.kr/news/economy/12023190,"기업 절반이 에너지효율 검증 외면 ""전문인력 양성·계측장비 지원 시급""",2026-04-21T17:49:27+09:00,,2026-04-21 17:49,ok
news_20260421_종목_0051,2026-04-21,17:50,종목,mk,https://www.mk.co.kr/news/it/12023206,"혁신 DNA 깨운 애플 ""킬러제품 승부""…AI전쟁·폴더블폰 시장서 대공세 예고",2026-04-21T17:50:51+09:00,2026-04-21T19:26:14+09:00,2026-04-21 19:26,ok
news_20260421_종목_0053,2026-04-21,18:05,종목,mk,https://www.mk.co.kr/news/stock/12023235,"전쟁공포 이겼다, 코스피 '사상최고'",2026-04-21T18:05:34+09:00,2026-04-21T23:07:01+09:00,2026-04-21 23:07,ok
news_20260421_섹터_0041,2026-04-21,18:38,섹터,mk,https://www.mk.co.kr/news/business/12023255,"삼성전자 주주들, 노조 집회에 ‘맞불 집회’ 예고",2026-04-21T18:38:19+09:00,,2026-04-21 18:38,ok
news_20260421_경제_0016,2026-04-21,18:54,경제,mk,https://www.mk.co.kr/news/economy/12023259,[단독] 미국·일본 “한국산 석유 없으면 큰일”…휘발유·항공유 요청 빗발쳐,2026-04-21T18:54:02+09:00,,2026-04-21 18:54,ok
news_20260422_섹터_0022,2026-04-22,07:19,섹터,mk,https://www.mk.co.kr/news/realestate/12023614,"[4/22, MK 추천매물] 수지구 9.5%대 휴대폰매장 5억9000만원 등",2026-04-22T07:19:08+09:00,,2026-04-22 07:19,ok
news_20260422_섹터_0024,2026-04-22,08:47,섹터,mk,https://www.mk.co.kr/news/stock/12023643,애널리스트 IR 마친 한화솔루션…증권가에서는 ‘우주 태양광 테마’ 주목[오늘 나온 보고서],2026-04-22T08:47:12+09:00,,2026-04-22 08:47,ok
news_20260422_경제_0002,2026-04-22,09:12,경제,mk,https://www.mk.co.kr/news/economy/12023662,"“월급 빼고 다 오르네”…유가 폭주에 ‘브레이크 고장’난 생산자 물가, 4년 만에 최고",2026-04-22T09:12:52+09:00,2026-04-22T09:22:19+09:00,2026-04-22 09:22,ok
news_20260422_섹터_0029,2026-04-22,09:44,섹터,mk,https://www.mk.co.kr/news/journalist/12023713,‘두쫀쿠’는 한물 갔지만…메모리는 이제부터 시작이다 [기자24시],2026-04-22T09:44:32+09:00,,2026-04-22 09:44,ok
news_20260422_섹터_0030,2026-04-22,09:58,섹터,mk,https://www.mk.co.kr/news/stock/12023723,"코스피, 장 초반 6400선 터치 후 숨고르기…외인·기관 순매도",2026-04-22T09:58:54+09:00,,2026-04-22 09:58,ok
news_20260422_섹터_0031,2026-04-22,10:06,섹터,mk,https://www.mk.co.kr/news/stock/12023733,[MK 골든크로스 돌파종목 : 액스비스(0011A0) & 정원엔시스(045510)],2026-04-22T10:06:00+09:00,,2026-04-22 10:06,ok
news_20260422_경제_0005,2026-04-22,12:05,경제,mk,https://www.mk.co.kr/news/economy/12023895,“수도권 가면 소득 2배 뛴다”…1분기 수도권 2만명 유입,2026-04-22T12:05:00+09:00,2026-04-22T15:40:53+09:00,2026-04-22 15:40,ok
news_20260422_섹터_0038,2026-04-22,13:32,섹터,mk,https://www.mk.co.kr/news/business/12023930,“지금의 삼성은 주주들 덕분”…‘맞불 집회’ 예고한 이들,2026-04-22T13:32:54+09:00,2026-04-22T13:32:54+09:00,2026-04-22 13:32,ok
news_20260422_섹터_0039,2026-04-22,14:31,섹터,mk,https://www.mk.co.kr/news/business/12023982,“삼성 흔들리면 끝난다”…외신들도 경고한 ‘강성 노조’,2026-04-22T14:31:52+09:00,2026-04-22T14:31:52+09:00,2026-04-22 14:31,ok
news_20260422_섹터_0040,2026-04-22,14:38,섹터,mk,https://www.mk.co.kr/news/business/12023998,"“드디어 첫 삽”…SK하이닉스, 청주에 반도체 첨단 패키징 공장 착공",2026-04-22T14:38:53+09:00,,2026-04-22 14:38,ok
news_20260422_섹터_0042,2026-04-22,15:16,섹터,mk,https://www.mk.co.kr/news/business/12024032,"삼성디스플레이 QD-OLED, 퀀텀뷰 시야각 검증평가 완료",2026-04-22T15:16:51+09:00,,2026-04-22 15:16,ok
news_20260422_경제_0009,2026-04-22,15:25,경제,mk,https://www.mk.co.kr/news/economy/12024040,중동전쟁 피해 수출기업에 해외인증비·물류비 지원,2026-04-22T15:25:52+09:00,,2026-04-22 15:25,ok
news_20260422_종목_0044,2026-04-22,16:16,종목,mk,https://www.mk.co.kr/news/special-edition/12024123,"법무법인 바른, 국가경쟁력 흔드는 첨단기술 유출 '대응센터' 만들어 수사·소송 전담",2026-04-22T16:16:07+09:00,,2026-04-22 16:16,ok
news_20260422_종목_0046,2026-04-22,16:16,종목,mk,https://www.mk.co.kr/news/special-edition/12024130,"법무법인 광장, 이공계 출신 변호사들 포진 지식재산·기술 분야 독보적",2026-04-22T16:16:25+09:00,,2026-04-22 16:16,ok
news_20260422_종목_0047,2026-04-22,17:17,종목,mk,https://www.mk.co.kr/news/editorial/12024219,"""반도체는 투자 전쟁 중"" 성과급 잔치 경고한 경총 회장 [사설]",2026-04-22T17:17:15+09:00,2026-04-22T19:29:21+09:00,2026-04-22 19:29,ok
news_20260422_경제_0015,2026-04-22,17:42,경제,mk,https://www.mk.co.kr/news/economy/12024284,함정용 대공방어 유도미사일 ‘해궁’ 첫 수출…말레이와 9400만 달러 계약,2026-04-22T17:42:22+09:00,,2026-04-22 17:42,ok
news_20260422_종목_0049,2026-04-22,17:48,종목,mk,https://www.mk.co.kr/news/business/12024307,노조 요구대로 성과급 지급땐 삼전닉스 '2년간 100조' 훌쩍,2026-04-22T17:48:00+09:00,,2026-04-22 17:48,ok
news_20260422_종목_0053,2026-04-22,17:55,종목,mk,https://www.mk.co.kr/news/business/12024352,"'이재용 결단' 통했다…하만, 초일류 전장기업 점프",2026-04-22T17:55:14+09:00,2026-04-22T20:26:30+09:00,2026-04-22 20:26,ok
news_20260423_섹터_0019,2026-04-23,05:01,섹터,mk,https://www.mk.co.kr/news/stock/12024658,"TSMC, 캐던스와 AI 반도체 협력 확대…A16·N2 공정 설계 가속화",2026-04-23T05:01:01+09:00,,2026-04-23 05:01,ok
news_20260423_섹터_0020,2026-04-23,05:16,섹터,mk,https://www.mk.co.kr/news/stock/12024696,"램리서치, 1분기 매출 58억 달러·EPS 1.45달러..전분기比 각각 9%, 15%↑",2026-04-23T05:16:24+09:00,,2026-04-23 05:16,ok
news_20260423_섹터_0021,2026-04-23,05:20,섹터,mk,https://www.mk.co.kr/news/stock/12024705,"테슬라, 1Q26 매출 224억 달러·EPS 0.41달러로 전년比 각각 16%·52% 증가",2026-04-23T05:20:45+09:00,,2026-04-23 05:20,ok
news_20260423_경제_0002,2026-04-23,08:37,경제,mk,https://www.mk.co.kr/news/economy/12024852,"“이란에 주식 흔들리는 일, 이제 없을 것”...월가 아인슈타인 자신한 이유는?",2026-04-23T08:37:30+09:00,2026-04-23T09:10:40+09:00,2026-04-23 09:10,ok
news_20260423_섹터_0033,2026-04-23,09:05,섹터,mk,https://www.mk.co.kr/news/stock/12024876,"[속보] 코스피, 장중 6500 돌파…사흘 연속 사상최고치 경신",2026-04-23T09:05:45+09:00,2026-04-23T09:38:35+09:00,2026-04-23 09:38,ok
news_20260423_섹터_0034,2026-04-23,09:12,섹터,mk,https://www.mk.co.kr/news/economy/12024883,‘7천피’ 향해 달리는 코스피…6475로 사상 최고치 마감,2026-04-23T09:12:00+09:00,2026-04-23T17:12:43+09:00,2026-04-23 17:12,ok
news_20260423_섹터_0035,2026-04-23,09:54,섹터,mk,https://www.mk.co.kr/news/stock/12024968,“불장 코스피에 그들이 돌아왔다”…서학개미 복귀계좌 잔고 ‘1조’ 돌파,2026-04-23T09:54:15+09:00,,2026-04-23 09:54,ok
news_20260423_섹터_0037,2026-04-23,10:10,섹터,mk,https://www.mk.co.kr/news/business/12024983,“냉동보관이니까 역시 리얼 아이스”…LG가 만든 얼음정수기 써보니 [체험기],2026-04-23T10:10:04+09:00,,2026-04-23 10:10,ok
news_20260423_경제_0007,2026-04-23,10:46,경제,mk,https://www.mk.co.kr/news/economy/12025032,손 맞잡은 한국 경제수장들,2026-04-23T10:46:34+09:00,,2026-04-23 10:46,ok
news_20260423_경제_0008,2026-04-23,11:16,경제,mk,https://www.mk.co.kr/news/economy/12025076,LPG부탄 유류세 리터당 31원 추가인하…6월 말까지 시행,2026-04-23T11:16:12+09:00,,2026-04-23 11:16,ok
news_20260423_섹터_0038,2026-04-23,11:24,섹터,mk,https://www.mk.co.kr/news/business/12025090,"“삼전 노조는 악덕 채무업자인가”...개미들, 직접 집회 막아섰다",2026-04-23T11:24:03+09:00,2026-04-23T11:30:48+09:00,2026-04-23 11:30,ok
news_20260423_섹터_0039,2026-04-23,13:02,섹터,mk,https://www.mk.co.kr/news/business/12025174,"“피크아웃 우려는 기우”…SK하이닉스, 2분기도 ‘AI 훈풍’ 계속된다는데",2026-04-23T13:02:15+09:00,,2026-04-23 13:02,ok
news_20260423_경제_0009,2026-04-23,15:14,경제,mk,https://www.mk.co.kr/news/economy/12025300,"한유원, 2025 공공기관 고객만족도 조사 ‘우수기관’ 선정",2026-04-23T15:14:42+09:00,,2026-04-23 15:14,ok
news_20260423_경제_0010,2026-04-23,15:14,경제,mk,https://www.mk.co.kr/news/economy/12025299,“책값 왜 비싸졌나했더니”…인쇄용지 담합한 제지업계 3400억 과징금,2026-04-23T15:14:19+09:00,2026-04-23T15:22:46+09:00,2026-04-23 15:22,ok
news_20260423_경제_0014,2026-04-23,17:45,경제,mk,https://www.mk.co.kr/news/economy/12025530,탄소배출권값 올 60% 상승 … 중동發 쇼크에 철강사 감축부담 커져,2026-04-23T17:45:42+09:00,2026-04-24T09:34:30+09:00,2026-04-24 09:34,ok
news_20260423_종목_0055,2026-04-23,17:48,종목,mk,https://www.mk.co.kr/news/business/12025543,반도체 호황의 역설…勞에 발목잡힌 삼성,2026-04-23T17:48:27+09:00,2026-04-23T23:03:38+09:00,2026-04-23 23:03,ok
news_20260423_종목_0057,2026-04-23,17:51,종목,mk,https://www.mk.co.kr/news/society/12025561,삼성전자 기술 中유출 임직원 중형 확정,2026-04-23T17:51:08+09:00,2026-04-23T20:24:33+09:00,2026-04-23 20:24,ok
news_20260423_종목_0058,2026-04-23,17:53,종목,mk,https://www.mk.co.kr/news/stock/12025573,美 필라델피아 반도체지수도 연일 최고치,2026-04-23T17:53:18+09:00,,2026-04-23 17:53,ok
news_20260423_섹터_0043,2026-04-23,17:56,섹터,mk,https://www.mk.co.kr/news/business/12025583,이재용 등 경영진 사진 짓밟고 가는 삼성 노조…3주 총파업 현실화하나,2026-04-23T17:56:17+09:00,2026-04-23T20:32:14+09:00,2026-04-23 20:32,ok
news_20260423_섹터_0044,2026-04-23,17:57,섹터,mk,https://www.mk.co.kr/news/business/12025586,"현대차 노조 ""하청까지 순익 30% 성과급 달라""",2026-04-23T17:57:32+09:00,2026-04-24T09:17:00+09:00,2026-04-24 09:17,ok
news_20260423_종목_0059,2026-04-23,17:57,종목,mk,https://www.mk.co.kr/news/economy/12025587,"""이미 대기업·중기 월급 2배 차이"" 그들만의 잔치에 직장인 박탈감",2026-04-23T17:57:32+09:00,2026-04-24T09:17:15+09:00,2026-04-24 09:17,ok
news_20260423_종목_0060,2026-04-23,17:57,종목,mk,https://www.mk.co.kr/news/business/12025588,"삼성 노조, 서울시 年예산 맞먹는 성과급 요구 … 시민들은 '싸늘'",2026-04-23T17:57:33+09:00,2026-04-24T09:17:20+09:00,2026-04-24 09:17,ok
news_20260423_섹터_0045,2026-04-23,18:00,섹터,mk,https://www.mk.co.kr/news/business/12025610,"LG디스플레이, 3분기연속 영업흑자 ""OLED 설비 1조 투자""",2026-04-23T18:00:34+09:00,2026-04-23T19:25:48+09:00,2026-04-23 19:25,ok
news_20260423_경제_0016,2026-04-23,18:10,경제,mk,https://www.mk.co.kr/news/economy/12025627,"국세청, 생성형 AI챗봇 확대…“종합소득세·장려금까지 손쉽게 이용”",2026-04-23T18:10:53+09:00,,2026-04-23 18:10,ok
news_20260424_섹터_0021,2026-04-24,09:15,섹터,mk,https://www.mk.co.kr/news/stock/12026189,"[MK시그널] 고영, 1분기 어닝 서프라이즈 및 AI 반도체 검사장비 공급 확대 기대감에 주가 상승세... K시그널 추천 후 상승률 24.06%",2026-04-24T09:15:55+09:00,,2026-04-24 09:15,ok
news_20260424_섹터_0022,2026-04-24,09:26,섹터,mk,https://www.mk.co.kr/news/stock/12026197,"특징주, 아로마티카-화장품 테마 상승세에 7.94% ↑",2026-04-24T09:26:03+09:00,,2026-04-24 09:26,ok
news_20260424_섹터_0023,2026-04-24,09:26,섹터,mk,https://www.mk.co.kr/news/stock/12026196,"특징주, DB하이텍- 반도체 생산 테마 상승세에 11.7% ↑",2026-04-24T09:26:03+09:00,,2026-04-24 09:26,ok
news_20260424_섹터_0024,2026-04-24,09:26,섹터,mk,https://www.mk.co.kr/news/stock/12026206,"특징주, 네패스-뉴로모픽 반도체 테마 상승세에 7.78% ↑",2026-04-24T09:26:34+09:00,,2026-04-24 09:26,ok
news_20260424_섹터_0026,2026-04-24,09:26,섹터,mk,https://www.mk.co.kr/news/stock/12026212,"특징주, 고영-시스템 반도체 테마 상승세에 6.06% ↑",2026-04-24T09:26:54+09:00,,2026-04-24 09:26,ok
news_20260424_섹터_0032,2026-04-24,09:27,섹터,mk,https://www.mk.co.kr/news/stock/12026229,"특징주, 네패스아크-뉴로모픽 반도체 테마 상승세에 8.02% ↑",2026-04-24T09:27:55+09:00,,2026-04-24 09:27,ok
news_20260424_섹터_0035,2026-04-24,09:33,섹터,mk,https://www.mk.co.kr/news/stock/12026241,"특징주, 롯데정밀화학-요소수 테마 상승세에 7.92% ↑",2026-04-24T09:33:55+09:00,,2026-04-24 09:33,ok
news_20260424_경제_0003,2026-04-24,09:37,경제,mk,https://www.mk.co.kr/news/economy/12026248,기업도 AI도 못읽는 ‘공문서 hwp’…5월부터 첨부 제한한다,2026-04-24T09:37:01+09:00,,2026-04-24 09:37,ok
news_20260424_경제_0004,2026-04-24,10:04,경제,mk,https://www.mk.co.kr/news/economy/12026281,"“최대 年17%, 이건 안들면 진짜 손해”…정부가 내놓는 ‘이 통장’ 주목",2026-04-24T10:04:02+09:00,2026-04-24T10:05:52+09:00,2026-04-24 10:05,ok
news_20260424_종목_0037,2026-04-24,10:18,종목,mk,https://www.mk.co.kr/news/economy/12026299,대한민국 뒤흔든 ‘성과급’…축복이냐 재앙이냐 [스페셜리포트],2026-04-24T10:18:41+09:00,2026-04-28T09:35:44+09:00,2026-04-28 09:35,ok
news_20260424_경제_0008,2026-04-24,16:14,경제,mk,https://www.mk.co.kr/news/economy/12026646,"“해외 펀드 공제, 안 챙기면 손해”… 5월 종소세 직접 공제 신청해야",2026-04-24T16:14:12+09:00,,2026-04-24 16:14,ok
news_20260424_경제_0009,2026-04-24,16:24,경제,mk,https://www.mk.co.kr/news/economy/12026660,"“제2의 반도체 신화 만들어달라”… 구윤철, 5대 그룹 사장단 회동",2026-04-24T16:24:00+09:00,,2026-04-24 16:24,ok
news_20260424_종목_0038,2026-04-24,17:47,종목,mk,https://www.mk.co.kr/news/politics/12026795,"삼성 평택공장 찾은 추미애 ""반도체 산단 전폭지원""",2026-04-24T17:47:33+09:00,2026-04-24T19:37:44+09:00,2026-04-24 19:37,ok
news_20260424_경제_0013,2026-04-24,17:48,경제,mk,https://www.mk.co.kr/news/economy/12026807,"노동 입법 2탄, 3탄 대기중 … 이번엔 '근로자 추정제' 온다",2026-04-24T17:48:02+09:00,2026-04-24T19:27:55+09:00,2026-04-24 19:27,ok
news_20260424_종목_0039,2026-04-24,17:48,종목,mk,https://www.mk.co.kr/news/economy/12026808,HBM 시대에도 성과는 'n분의 1'… 집단행동 부추기는 호봉제,2026-04-24T17:48:03+09:00,2026-04-24T19:28:00+09:00,2026-04-24 19:28,ok
news_20260424_경제_0015,2026-04-24,17:57,경제,mk,https://www.mk.co.kr/news/economy/12026858,현대차그룹 8조 집중투자 … 복정역에 R&D 통합 거점,2026-04-24T17:57:33+09:00,,2026-04-24 17:57,ok
news_20260427_섹터_0015,2026-04-27,06:43,섹터,mk,https://www.mk.co.kr/news/realestate/12027837,“ 반도체 가 미분양 무덤 되살렸다”…1년새 인구 1만명 늘었다는데,2026-04-27T06:43:02+09:00,,2026-04-27 06:43,ok
news_20260427_경제_0003,2026-04-27,07:00,경제,mk,https://www.mk.co.kr/news/economy/12027787,"매경이 전하는 세상의 지식 (매-세-지, 4월 27일)",2026-04-27T07:00:00+09:00,,2026-04-27 07:00,ok
