arm,layer,cluster,dim,relation,kind,n
RN_COMM_ON,STB,11,dim_3,contradict,news,95
RN_COMM_ON,STB,11,dim_3,support,community_claim,59
RN_COMM_ON,STB,11,dim_3,support,depth2_recent_search,21
RN_COMM_ON,STB,11,dim_3,support,news,783
RN_COMM_ON,STB,11,dim_4,contradict,community_claim,233
RN_COMM_ON,STB,11,dim_4,contradict,depth2_recent_search,4
RN_COMM_ON,STB,11,dim_4,contradict,news,18
RN_COMM_ON,STB,11,dim_4,support,community_claim,556
RN_COMM_ON,STB,11,dim_4,support,depth2_recent_search,16
RN_COMM_ON,STB,11,dim_4,support,news,258
RN_COMM_ON,STB,11,dim_5,contradict,community_claim,71
RN_COMM_ON,STB,11,dim_5,contradict,depth2_recent_search,1
RN_COMM_ON,STB,11,dim_5,contradict,news,43
RN_COMM_ON,STB,11,dim_5,support,community_claim,206
RN_COMM_ON,STB,11,dim_5,support,depth2_recent_search,6
RN_COMM_ON,STB,11,dim_5,support,news,226
RN_COMM_ON,STB,11,dim_6,contradict,community_claim,2
RN_COMM_ON,STB,11,dim_6,contradict,news,13
RN_COMM_ON,STB,11,dim_6,support,news,2
RN_COMM_ON,STB,12,dim_1,contradict,community_claim,242
RN_COMM_ON,STB,12,dim_1,contradict,news,1
RN_COMM_ON,STB,12,dim_1,support,community_claim,113
RN_COMM_ON,STB,12,dim_1,support,depth2_recent_search,18
RN_COMM_ON,STB,12,dim_1,support,news,505
RN_COMM_ON,STB,12,dim_2,contradict,community_claim,114
RN_COMM_ON,STB,12,dim_2,contradict,news,15
RN_COMM_ON,STB,12,dim_2,support,community_claim,152
RN_COMM_ON,STB,12,dim_2,support,depth2_recent_search,36
RN_COMM_ON,STB,12,dim_2,support,news,308
RN_COMM_ON,STB,12,dim_3,contradict,community_claim,24
RN_COMM_ON,STB,12,dim_3,contradict,depth2_recent_search,1
RN_COMM_ON,STB,12,dim_3,contradict,news,16
RN_COMM_ON,STB,12,dim_3,support,community_claim,25
RN_COMM_ON,STB,12,dim_3,support,depth2_recent_search,5
RN_COMM_ON,STB,12,dim_3,support,news,244
RN_COMM_ON,STB,12,dim_4,contradict,community_claim,235
RN_COMM_ON,STB,12,dim_4,contradict,news,3
RN_COMM_ON,STB,12,dim_4,support,community_claim,593
RN_COMM_ON,STB,12,dim_4,support,news,197
RN_COMM_ON,STB,12,dim_5,contradict,community_claim,62
RN_COMM_ON,STB,12,dim_5,contradict,news,11
RN_COMM_ON,STB,12,dim_5,support,community_claim,125
RN_COMM_ON,STB,12,dim_5,support,depth2_recent_search,7
RN_COMM_ON,STB,12,dim_5,support,news,378
RN_COMM_ON,STB,12,dim_6,contradict,community_claim,1
RN_COMM_ON,STB,12,dim_6,support,community_claim,3
RN_COMM_ON,STB,12,dim_6,support,news,1
RN_COMM_ON,STB,13,dim_1,contradict,depth2_recent_search,9
RN_COMM_ON,STB,13,dim_1,contradict,news,2179
RN_COMM_ON,STB,13,dim_1,support,depth2_recent_search,10
RN_COMM_ON,STB,13,dim_1,support,news,3591
RN_COMM_ON,STB,13,dim_2,contradict,depth2_recent_search,2
RN_COMM_ON,STB,13,dim_2,contradict,news,195
RN_COMM_ON,STB,13,dim_2,support,depth2_recent_search,5
RN_COMM_ON,STB,13,dim_2,support,news,266
RN_COMM_ON,STB,13,dim_3,contradict,depth2_recent_search,2
RN_COMM_ON,STB,13,dim_3,contradict,news,556
RN_COMM_ON,STB,13,dim_3,support,depth2_recent_search,9
RN_COMM_ON,STB,13,dim_3,support,news,2314
RN_COMM_ON,STB,13,dim_4,contradict,depth2_recent_search,16
RN_COMM_ON,STB,13,dim_4,contradict,news,796
RN_COMM_ON,STB,13,dim_4,support,depth2_recent_search,40
RN_COMM_ON,STB,13,dim_4,support,news,2708
RN_COMM_ON,STB,13,dim_5,contradict,depth2_recent_search,1
RN_COMM_ON,STB,13,dim_5,contradict,news,301
RN_COMM_ON,STB,13,dim_5,support,depth2_recent_search,1
RN_COMM_ON,STB,13,dim_5,support,news,820
RN_COMM_ON,STB,13,dim_6,contradict,news,11
RN_COMM_ON,STB,13,dim_6,support,news,12
RN_COMM_ON,STB,14,dim_1,contradict,community_claim,530
RN_COMM_ON,STB,14,dim_1,contradict,depth2_recent_search,57
RN_COMM_ON,STB,14,dim_1,contradict,news,692
RN_COMM_ON,STB,14,dim_1,support,community_claim,285
RN_COMM_ON,STB,14,dim_1,support,depth2_recent_search,45
RN_COMM_ON,STB,14,dim_1,support,news,396
RN_COMM_ON,STB,14,dim_2,contradict,community_claim,183
RN_COMM_ON,STB,14,dim_2,contradict,depth2_recent_search,21
RN_COMM_ON,STB,14,dim_2,contradict,news,233
RN_COMM_ON,STB,14,dim_2,support,community_claim,595
RN_COMM_ON,STB,14,dim_2,support,depth2_recent_search,60
RN_COMM_ON,STB,14,dim_2,support,news,237
RN_COMM_ON,STB,14,dim_3,contradict,community_claim,16
RN_COMM_ON,STB,14,dim_3,contradict,depth2_recent_search,25
RN_COMM_ON,STB,14,dim_3,contradict,news,246
RN_COMM_ON,STB,14,dim_3,support,community_claim,31
RN_COMM_ON,STB,14,dim_3,support,depth2_recent_search,20
RN_COMM_ON,STB,14,dim_3,support,news,298
RN_COMM_ON,STB,14,dim_4,contradict,community_claim,266
RN_COMM_ON,STB,14,dim_4,contradict,depth2_recent_search,16
RN_COMM_ON,STB,14,dim_4,contradict,news,130
RN_COMM_ON,STB,14,dim_4,support,community_claim,892
RN_COMM_ON,STB,14,dim_4,support,depth2_recent_search,7
RN_COMM_ON,STB,14,dim_4,support,news,207
RN_COMM_ON,STB,14,dim_5,contradict,community_claim,125
RN_COMM_ON,STB,14,dim_5,contradict,depth2_recent_search,32
RN_COMM_ON,STB,14,dim_5,contradict,news,168
RN_COMM_ON,STB,14,dim_5,support,community_claim,295
RN_COMM_ON,STB,14,dim_5,support,depth2_recent_search,86
RN_COMM_ON,STB,14,dim_5,support,news,1429
RN_COMM_ON,STB,14,dim_6,contradict,depth2_recent_search,3
RN_COMM_ON,STB,14,dim_6,contradict,news,8
RN_COMM_ON,STB,14,dim_6,support,news,6
RN_COMM_ON,STB,15,dim_1,contradict,community_claim,236
RN_COMM_ON,STB,15,dim_1,support,community_claim,7
RN_COMM_ON,STB,15,dim_1,support,depth2_recent_search,1
RN_COMM_ON,STB,15,dim_1,support,news,100
RN_COMM_ON,STB,15,dim_2,contradict,community_claim,88
RN_COMM_ON,STB,15,dim_2,support,community_claim,136
RN_COMM_ON,STB,15,dim_2,support,depth2_recent_search,5
RN_COMM_ON,STB,15,dim_2,support,news,100
RN_COMM_ON,STB,15,dim_3,contradict,community_claim,2
RN_COMM_ON,STB,15,dim_3,support,community_claim,17
RN_COMM_ON,STB,15,dim_3,support,news,67
RN_COMM_ON,STB,15,dim_4,contradict,community_claim,86
RN_COMM_ON,STB,15,dim_4,support,community_claim,247
RN_COMM_ON,STB,15,dim_4,support,news,20
RN_COMM_ON,STB,15,dim_5,contradict,community_claim,67
RN_COMM_ON,STB,15,dim_5,support,community_claim,58
RN_COMM_ON,STB,15,dim_5,support,depth2_recent_search,2
RN_COMM_ON,STB,15,dim_5,support,news,97
